,Unnamed: 0,title,price,availability,price_category
4618,4618,One for the Money (Stephanie Plum #1),17.49,In stock,Budget
4619,4619,Sarah's Key,17.81,In stock,Budget
4620,4620,Private Paris (Private #10),33.29,In stock,Standard
4621,4621,The Barefoot Contessa Cookbook,17.97,In stock,Budget
4622,4622,A Distant Mirror: The Calamitous 14th Century,20.91,In stock,Standard
4623,4623,Maude (1883-1993):She Grew Up with the country,40.3,In stock,Standard
4624,4624,A Fierce and Subtle Poison,32.24,In stock,Standard
4625,4625,The Immortal Life of Henrietta Lacks,21.21,In stock,Standard
4626,4626,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",19.6,In stock,Budget
4627,4627,Sharp Objects,53.74,In stock,Premium
4628,4628,The Hidden Oracle (The Trials of Apollo #1),31.58,In stock,Standard
4629,4629,When I'm Gone,43.63,In stock,Standard
4630,4630,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,31.19,In stock,Standard
4631,4631,"Layered: Baking, Building, and Styling Spectacular Cakes",14.02,In stock,Budget
4632,4632,Gratitude,45.42,In stock,Standard
4633,4633,Set Me Free,57.25,In stock,Premium
4634,4634,The Book of Basketball: The NBA According to The Sports Guy,54.86,In stock,Premium
4635,4635,Reasons to Stay Alive,14.07,In stock,Budget
4636,4636,"Death Note, Vol. 5: Whiteout (Death Note #5)",28.25,In stock,Standard
4637,4637,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",25.52,In stock,Standard
4638,4638,One for the Money (Stephanie Plum #1),34.93,In stock,Standard
4639,4639,The Gunning of America: Business and the Making of American Gun Culture,43.59,In stock,Standard
4640,4640,Legend (Legend #1),27.62,In stock,Standard
4641,4641,Obsidian (Lux #1),15.97,In stock,Budget
4642,4642,Daredevils,35.92,In stock,Standard
4643,4643,Set Me Free,37.32,In stock,Standard
4644,4644,Of Mice and Men,48.71,In stock,Standard
4645,4645,Voyager (Outlander #3),53.49,In stock,Premium
4646,4646,Naked,31.49,In stock,Standard
4647,4647,Night (The Night Trilogy #1),57.86,In stock,Premium
4648,4648,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),39.67,In stock,Standard
4649,4649,The Power of Habit: Why We Do What We Do in Life and Business,52.26,In stock,Premium
4650,4650,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),32.38,In stock,Standard
4651,4651,Where She Went (If I Stay #2),57.74,In stock,Premium
4652,4652,The Art of Not Breathing,53.71,In stock,Premium
4653,4653,The Haters,37.46,In stock,Standard
4654,4654,All the Light We Cannot See,45.05,In stock,Standard
4655,4655,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,55.65,In stock,Premium
4656,4656,The Goldfinch,43.7,In stock,Standard
4657,4657,Foundation (Foundation (Publication Order) #1),28.93,In stock,Standard
4658,4658,The Giver (The Giver Quartet #1),24.73,In stock,Standard
4659,4659,Don't Forget Steven,16.73,In stock,Budget
4660,4660,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",28.07,In stock,Standard
4661,4661,While You Were Mine,36.83,In stock,Standard
4662,4662,The Dinner Party,40.36,In stock,Standard
4663,4663,This One Summer,19.73,In stock,Budget
4664,4664,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),49.45,In stock,Standard
4665,4665,The White Queen (The Cousins' War #1),25.91,In stock,Standard
4666,4666,The Pilgrim's Progress,42.57,In stock,Standard
4667,4667,Made to Stick: Why Some Ideas Survive and Others Die,37.34,In stock,Standard
4668,4668,Best of My Love (Fool's Gold #20),19.07,In stock,Budget
4669,4669,The Project,15.48,In stock,Budget
4670,4670,Rain Fish,27.88,In stock,Standard
4671,4671,My Mrs. Brown,37.34,In stock,Standard
4672,4672,Where She Went (If I Stay #2),39.43,In stock,Standard
4673,4673,Clockwork Angel (The Infernal Devices #1),20.9,In stock,Standard
4674,4674,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),59.04,In stock,Premium
4675,4675,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,25.83,In stock,Standard
4676,4676,Smarter Faster Better: The Secrets of Being Productive in Life and Business,48.49,In stock,Standard
4677,4677,Origins (Alphas 0.5),31.22,In stock,Standard
4678,4678,Awkward,31.69,In stock,Standard
4679,4679,The Fault in Our Stars,31.63,In stock,Standard
4680,4680,The Elephant Tree,34.53,In stock,Standard
4681,4681,Three Wishes (River of Time: California #1),33.78,In stock,Standard
4682,4682,The Wright Brothers,32.61,In stock,Standard
4683,4683,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,In stock,Standard
4684,4684,Patience,52.22,In stock,Premium
4685,4685,Ayumi's Violin,27.12,In stock,Standard
4686,4686,Vogue Colors A to Z: A Fashion Coloring Book,32.74,In stock,Standard
4687,4687,How to Stop Worrying and Start Living,46.49,In stock,Standard
4688,4688,It's Only the Himalayas,52.22,In stock,Premium
4689,4689,Hollow City (Miss Peregrineâs Peculiar Children #2),14.75,In stock,Budget
4690,4690,Charlie and the Chocolate Factory (Charlie Bucket #1),57.2,In stock,Premium
4691,4691,Batman: The Long Halloween (Batman),25.38,In stock,Standard
4692,4692,A Fierce and Subtle Poison,29.14,In stock,Standard
4693,4693,Foundation (Foundation (Publication Order) #1),25.08,In stock,Standard
4694,4694,23 Degrees South: A Tropical Tale of Changing Whether...,54.04,In stock,Premium
4695,4695,Sophie's World,54.64,In stock,Premium
4696,4696,Memoirs of a Geisha,21.59,In stock,Standard
4697,4697,The Perfect Play (Play by Play #1),53.68,In stock,Premium
4698,4698,The Matchmaker's Playbook (Wingmen Inc. #1),37.6,In stock,Standard
4699,4699,The 5th Wave (The 5th Wave #1),30.89,In stock,Standard
4700,4700,Gone Girl,46.45,In stock,Standard
4701,4701,A World of Flavor: Your Gluten Free Passport,37.92,In stock,Standard
4702,4702,Slow States of Collapse: Poems,30.52,In stock,Standard
4703,4703,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,55.02,In stock,Premium
4704,4704,"The Three Searches, Meaning, and the Story",24.12,In stock,Standard
4705,4705,The Edge of Reason (Bridget Jones #2),21.74,In stock,Standard
4706,4706,Cell,39.24,In stock,Standard
4707,4707,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",37.59,In stock,Standard
4708,4708,How to Speak Golf: An Illustrated Guide to Links Lingo,46.64,In stock,Standard
4709,4709,A Spy's Devotion (The Regency Spies of London #1),16.97,In stock,Budget
4710,4710,The Murder of Roger Ackroyd (Hercule Poirot #4),12.23,In stock,Budget
4711,4711,Miss Peregrineâs Home for Peculiar Children (Miss Peregrineâs Peculiar Children #1),15.94,In stock,Budget
4712,4712,The Long Haul (Diary of a Wimpy Kid #9),41.62,In stock,Standard
4713,4713,A Distant Mirror: The Calamitous 14th Century,15.71,In stock,Budget
4714,4714,The Mysterious Affair at Styles (Hercule Poirot #1),33.95,In stock,Standard
4715,4715,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",14.4,In stock,Budget
4716,4716,Love Is a Mix Tape (Music #1),28.77,In stock,Standard
4717,4717,Voyager (Outlander #3),17.81,In stock,Budget
4718,4718,Brain on Fire: My Month of Madness,15.06,In stock,Budget
4719,4719,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",27.18,In stock,Standard
4720,4720,Modern Romance,12.51,In stock,Budget
4721,4721,The Case for Christ (Cases for Christianity),56.7,In stock,Premium
4722,4722,Charlie and the Chocolate Factory (Charlie Bucket #1),34.96,In stock,Standard
4723,4723,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",15.06,In stock,Budget
4724,4724,Counted With the Stars (Out from Egypt #1),12.55,In stock,Budget
4725,4725,Shadows of the Past (Logan Point #1),34.72,In stock,Standard
4726,4726,Crown of Midnight (Throne of Glass #2),23.89,In stock,Standard
4727,4727,Amatus,30.03,In stock,Standard
4728,4728,"Fruits Basket, Vol. 1 (Fruits Basket #1)",55.66,In stock,Premium
4729,4729,Catherine the Great: Portrait of a Woman,40.45,In stock,Standard
4730,4730,Ways of Seeing,12.47,In stock,Budget
4731,4731,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",31.77,In stock,Standard
4732,4732,My Life Next Door (My Life Next Door ),21.8,In stock,Standard
4733,4733,Peak: Secrets from the New Science of Expertise,21.82,In stock,Standard
4734,4734,The Crossover,46.42,In stock,Standard
4735,4735,"Skip Beat!, Vol. 01 (Skip Beat! #1)",57.6,In stock,Premium
4736,4736,The Guilty (Will Robie #4),58.79,In stock,Premium
4737,4737,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),24.96,In stock,Standard
4738,4738,Rain Fish,15.71,In stock,Budget
4739,4739,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",16.24,In stock,Budget
4740,4740,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,57.22,In stock,Premium
4741,4741,"Fruits Basket, Vol. 3 (Fruits Basket #3)",18.74,In stock,Budget
4742,4742,The 5th Wave (The 5th Wave #1),12.3,In stock,Budget
4743,4743,You (You #1),20.59,In stock,Standard
4744,4744,City of Glass (The Mortal Instruments #3),42.78,In stock,Standard
4745,4745,Digital Fortress,12.25,In stock,Budget
4746,4746,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),52.22,In stock,Premium
4747,4747,El Deafo,40.12,In stock,Standard
4748,4748,Life Without a Recipe,15.4,In stock,Budget
4749,4749,The Iliad,22.2,In stock,Standard
4750,4750,Better Homes and Gardens New Cook Book,32.97,In stock,Standard
4751,4751,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",21.28,In stock,Standard
4752,4752,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",59.64,In stock,Premium
4753,4753,"Lean In: Women, Work, and the Will to Lead",55.5,In stock,Premium
4754,4754,Tell Me Three Things,13.92,In stock,Budget
4755,4755,Soul Reader,49.05,In stock,Standard
4756,4756,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),28.58,In stock,Standard
4757,4757,Starlark,18.51,In stock,Budget
4758,4758,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",14.36,In stock,Budget
4759,4759,John Vassos: Industrial Design for Modern Life,13.33,In stock,Budget
4760,4760,A Spy's Devotion (The Regency Spies of London #1),43.38,In stock,Standard
4761,4761,A Game of Thrones (A Song of Ice and Fire #1),30.0,In stock,Standard
4762,4762,Manuscript Found in Accra,22.96,In stock,Standard
4763,4763,The Hook Up (Game On #1),35.01,In stock,Standard
4764,4764,8 Keys to Mental Health Through Exercise,29.38,In stock,Standard
4765,4765,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",35.07,In stock,Standard
4766,4766,Twenty Yawns,17.08,In stock,Budget
4767,4767,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,44.18,In stock,Standard
4768,4768,A Walk in the Woods: Rediscovering America on the Appalachian Trail,37.25,In stock,Standard
4769,4769,The Barefoot Contessa Cookbook,56.91,In stock,Premium
4770,4770,The Selfish Gene,49.13,In stock,Standard
4771,4771,The Mysterious Affair at Styles (Hercule Poirot #1),17.21,In stock,Budget
4772,4772,Stars Above (The Lunar Chronicles #4.5),45.84,In stock,Standard
4773,4773,13 Hours: The Inside Account of What Really Happened In Benghazi,44.14,In stock,Standard
4774,4774,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",13.2,In stock,Budget
4775,4775,First Steps for New Christians (Print Edition),51.99,In stock,Premium
4776,4776,Roller Girl,25.77,In stock,Standard
4777,4777,The Hunger Games (The Hunger Games #1),10.79,In stock,Budget
4778,4778,A Shard of Ice (The Black Symphony Saga #1),31.85,In stock,Standard
4779,4779,The Book Thief,10.79,In stock,Budget
4780,4780,Animal Farm,13.9,In stock,Budget
4781,4781,Glory over Everything: Beyond The Kitchen House,41.39,In stock,Standard
4782,4782,Two Boys Kissing,52.51,In stock,Premium
4783,4783,Is Everyone Hanging Out Without Me? (And Other Concerns),54.89,In stock,Premium
4784,4784,Charity's Cross (Charles Towne Belles #4),29.82,In stock,Standard
4785,4785,Sapiens: A Brief History of Humankind,54.23,In stock,Premium
4786,4786,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,25.08,In stock,Standard
4787,4787,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",44.18,In stock,Standard
4788,4788,Logan Kade (Fallen Crest High #5.5),30.0,In stock,Standard
4789,4789,The 5th Wave (The 5th Wave #1),13.22,In stock,Budget
4790,4790,The Joy of Cooking,25.98,In stock,Standard
4791,4791,The Case for Christ (Cases for Christianity),42.57,In stock,Standard
4792,4792,The Emerald Mystery,17.24,In stock,Budget
4793,4793,Greek Mythic History,48.78,In stock,Standard
4794,4794,The Last Painting of Sara de Vos,35.66,In stock,Standard
4795,4795,Shopaholic & Baby (Shopaholic #5),34.22,In stock,Standard
4796,4796,Poems That Make Grown Women Cry,20.1,In stock,Standard
4797,4797,Suddenly in Love (Lake Haven #1),51.04,In stock,Premium
4798,4798,Can You Keep a Secret?,29.85,In stock,Standard
4799,4799,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",44.18,In stock,Standard
4800,4800,First and First (Five Boroughs #3),58.11,In stock,Premium
4801,4801,The Invention of Wings,36.39,In stock,Standard
4802,4802,This Is Your Brain on Music: The Science of a Human Obsession,13.86,In stock,Budget
4803,4803,City of Bones (The Mortal Instruments #1),37.34,In stock,Standard
4804,4804,Without Shame,40.67,In stock,Standard
4805,4805,Girl in the Blue Coat,31.45,In stock,Standard
4806,4806,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),37.13,In stock,Standard
4807,4807,Icing (Aces Hockey #2),51.96,In stock,Premium
4808,4808,The Bourne Identity (Jason Bourne #1),56.59,In stock,Premium
4809,4809,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",49.67,In stock,Standard
4810,4810,Arena,28.08,In stock,Standard
4811,4811,The Psychopath Test: A Journey Through the Madness Industry,27.55,In stock,Standard
4812,4812,World War Z: An Oral History of the Zombie War,31.63,In stock,Standard
4813,4813,A Study in Scarlet (Sherlock Holmes #1),17.43,In stock,Budget
4814,4814,Can You Keep a Secret? (Fear Street Relaunch #4),29.0,In stock,Standard
4815,4815,"The End of Faith: Religion, Terror, and the Future of Reason",32.36,In stock,Standard
4816,4816,Eight Hundred Grapes,43.55,In stock,Standard
4817,4817,Modern Day Fables,11.83,In stock,Budget
4818,4818,Dune (Dune #1),19.07,In stock,Budget
4819,4819,The Secret (The Secret #1),43.54,In stock,Standard
4820,4820,"The Three Searches, Meaning, and the Story",15.77,In stock,Budget
4821,4821,Old School (Diary of a Wimpy Kid #10),48.56,In stock,Standard
4822,4822,Hystopia: A Novel,19.02,In stock,Budget
4823,4823,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),16.68,In stock,Budget
4824,4824,"Grayson, Vol 3: Nemesis (Grayson #3)",16.81,In stock,Budget
4825,4825,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",21.04,In stock,Standard
4826,4826,Awkward,27.35,In stock,Standard
4827,4827,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,44.14,In stock,Standard
4828,4828,Dress Your Family in Corduroy and Denim,26.2,In stock,Standard
4829,4829,Stiff: The Curious Lives of Human Cadavers,48.75,In stock,Standard
4830,4830,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,51.34,In stock,Premium
4831,4831,Vogue Colors A to Z: A Fashion Coloring Book,20.55,In stock,Standard
4832,4832,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),14.44,In stock,Budget
4833,4833,Security,31.77,In stock,Standard
4834,4834,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",53.9,In stock,Premium
4835,4835,Rip it Up and Start Again,18.78,In stock,Budget
4836,4836,Critique of Pure Reason,44.58,In stock,Standard
4837,4837,Drive: The Surprising Truth About What Motivates Us,33.14,In stock,Standard
4838,4838,Neither Here nor There: Travels in Europe,28.32,In stock,Standard
4839,4839,Let It Out: A Journey Through Journaling,56.8,In stock,Premium
4840,4840,"Unstuffed: Decluttering Your Home, Mind, and Soul",14.57,In stock,Budget
4841,4841,The Little Prince,14.57,In stock,Budget
4842,4842,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,24.42,In stock,Standard
4843,4843,Future Shock (Future Shock #1),44.28,In stock,Standard
4844,4844,Daily Fantasy Sports,52.65,In stock,Premium
4845,4845,"Skip Beat!, Vol. 01 (Skip Beat! #1)",15.36,In stock,Budget
4846,4846,Why Not Me?,34.41,In stock,Standard
